파일명,원본 단어,ratio(plain)_교정,ratio(plain)_유사도,ratio(jamo)_교정,ratio(jamo)_유사도,jaro(plain)_교정,jaro(plain)_유사도,jaro(jamo)_교정,jaro(jamo)_유사도,distance(plain)_교정,distance(plain)_유사도,distance(jamo)_교정,distance(jamo)_유사도
processed_receipt_raw.txt,둘국대,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,라교소비자생다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,동조인,,0.0,,0.0,,0.0,승인,0.7222222222222222,,0.0,,0.0
processed_receipt_raw.txt,합순입,,0.0,,0.0,,0.0,할인,0.7296296296296297,,0.0,,0.0
processed_receipt_raw.txt,서울록별시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,필도로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,의중스,,0.0,,0.0,,0.0,영수증,0.7579365079365079,,0.0,,0.0
processed_receipt_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,단말반호,,0.0,,0.0,,0.0,단가,0.7212121212121212,,0.0,,0.0
processed_receipt_raw.txt,코치즈습밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,삼점김치철편,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,신동국인,,0.0,,0.0,,0.0,신용승인,0.7222222222222223,,0.0,,0.0
processed_receipt_raw.txt,카드명침,카드명칭,0.75,카드명칭,0.9,카드명칭,0.8333333333333334,카드명칭,0.9333333333333332,카드명칭,0.75,카드명칭,0.9
processed_receipt_raw.txt,카카오뱀크,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,가볍번호,가맹번호,0.75,가맹번호,0.7,가맹번호,0.8333333333333334,가맹번호,0.7999999999999999,가맹번호,0.75,가맹번호,0.7
processed_receipt_raw.txt,카드변호,카드번호,0.75,카드번호,0.8888888888888888,카드,0.8333333333333334,카드번호,0.9259259259259259,카드번호,0.75,카드번호,0.8888888888888888
processed_receipt_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,국미카,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,거래임,,0.0,거래일시,0.75,거래일시,0.7222222222222222,거래일시,0.8412698412698413,,0.0,,0.0
processed_receipt_raw.txt,안부기간,할부기간,0.75,할부기간,0.8,할부기간,0.8333333333333334,할부기간,0.8666666666666667,할부기간,0.75,할부기간,0.8
processed_receipt_raw.txt,잎시멘,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
processed_receipt_raw.txt,감사입니다,,0.0,,0.0,,0.0,가맹번호,0.7000000000000001,,0.0,,0.0
receipt10_raw.txt,동국대학교,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt10_raw.txt,유원중,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt10_raw.txt,만매,,0.0,판매,0.8,,0.0,판매,0.8666666666666667,,0.0,판매,0.8
receipt10_raw.txt,관리자,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt10_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
receipt10_raw.txt,카페라떼,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt10_raw.txt,주문밥계,주문합계,0.75,주문합계,0.9,주문합계,0.8333333333333334,주문합계,0.8962962962962964,주문합계,0.75,주문합계,0.9
receipt10_raw.txt,공립가액,공급가액,0.75,공급가액,0.8181818181818181,공급가액,0.8333333333333334,공급가액,0.7676767676767677,공급가액,0.75,공급가액,0.8181818181818181
receipt10_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
receipt10_raw.txt,임시불,,0.0,일시불,0.875,일시불,0.7777777777777777,일시불,0.9166666666666666,,0.0,일시불,0.875
receipt10_raw.txt,가행번호,가맹번호,0.75,가맹번호,0.9,가맹번호,0.8333333333333334,가맹번호,0.9333333333333332,가맹번호,0.75,가맹번호,0.9
receipt10_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
receipt10_raw.txt,승인금댁,승인금액,0.75,승인금액,0.9166666666666666,승인금액,0.8333333333333334,승인금액,0.9444444444444443,승인금액,0.75,승인금액,0.9166666666666666
receipt1_raw.txt,동국대화교소비자생,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,환협동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,합순일,,0.0,,0.0,,0.0,할인,0.7296296296296297,,0.0,,0.0
receipt1_raw.txt,서울특별,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,단말번호,,0.0,,0.0,,0.0,가맹번호,0.7787878787878788,,0.0,,0.0
receipt1_raw.txt,언치즈손밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,삼경김치철만,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,카드명침,카드명칭,0.75,카드명칭,0.9,카드명칭,0.8333333333333334,카드명칭,0.9333333333333332,카드명칭,0.75,카드명칭,0.9
receipt1_raw.txt,카카오,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,가맣번호,가맹번호,0.75,가맹번호,0.8,가맹번호,0.8333333333333334,가맹번호,0.7833333333333333,가맹번호,0.75,가맹번호,0.8
receipt1_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,국민카,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,합부기간,할부기간,0.75,할부기간,0.9,할부기간,0.8333333333333334,할부기간,0.9333333333333332,할부기간,0.75,할부기간,0.9
receipt1_raw.txt,시물,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt1_raw.txt,김사합다다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,동국대학교,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,플켓,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,유원종,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,사업자번오,사업자번호,0.8,사업자번호,0.9166666666666666,사업자번호,0.8666666666666667,사업자번호,0.9444444444444443,사업자번호,0.8,사업자번호,0.9166666666666666
receipt2_raw.txt,만매,,0.0,판매,0.8,,0.0,판매,0.8666666666666667,,0.0,판매,0.8
receipt2_raw.txt,관리자,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,카페라떼,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt2_raw.txt,주문말계,주문합계,0.75,주문합계,0.8,주문합계,0.8333333333333334,주문합계,0.8666666666666667,주문합계,0.75,주문합계,0.8
receipt2_raw.txt,받물금액,받은금액,0.75,받은금액,0.75,받은금액,0.8333333333333334,받은금액,0.7962962962962963,받은금액,0.75,받은금액,0.75
receipt2_raw.txt,공립가액,공급가액,0.75,공급가액,0.8181818181818181,공급가액,0.8333333333333334,공급가액,0.7676767676767677,공급가액,0.75,공급가액,0.8181818181818181
receipt2_raw.txt,제금액,결제금액,0.8571428571428572,금액,0.8571428571428572,결제금액,0.9166666666666666,금액,0.9166666666666666,결제금액,0.75,금액,0.75
receipt2_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
receipt2_raw.txt,카드먼호,카드번호,0.75,카드번호,0.8888888888888888,카드,0.8333333333333334,카드번호,0.9259259259259259,카드번호,0.75,카드번호,0.8888888888888888
receipt2_raw.txt,가맣번호,가맹번호,0.75,가맹번호,0.8,가맹번호,0.8333333333333334,가맹번호,0.7833333333333333,가맹번호,0.75,가맹번호,0.8
receipt2_raw.txt,국민카드,,0.0,,0.0,,0.0,신용카드,0.7333333333333334,,0.0,,0.0
receipt2_raw.txt,승인금댁,승인금액,0.75,승인금액,0.9166666666666666,승인금액,0.8333333333333334,승인금액,0.9444444444444443,승인금액,0.75,승인금액,0.9166666666666666
receipt3_raw.txt,동국대화교소비자생,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,환협동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,합순일,,0.0,,0.0,,0.0,할인,0.7296296296296297,,0.0,,0.0
receipt3_raw.txt,서울특별,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,단말번호,,0.0,,0.0,,0.0,가맹번호,0.7787878787878788,,0.0,,0.0
receipt3_raw.txt,언치즈손밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,삼경김치철만,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,카드명침,카드명칭,0.75,카드명칭,0.9,카드명칭,0.8333333333333334,카드명칭,0.9333333333333332,카드명칭,0.75,카드명칭,0.9
receipt3_raw.txt,카카오,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,가맣번호,가맹번호,0.75,가맹번호,0.8,가맹번호,0.8333333333333334,가맹번호,0.7833333333333333,가맹번호,0.75,가맹번호,0.8
receipt3_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,국민카,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,합부기간,할부기간,0.75,할부기간,0.9,할부기간,0.8333333333333334,할부기간,0.9333333333333332,할부기간,0.75,할부기간,0.9
receipt3_raw.txt,시물,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt3_raw.txt,김사합다다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,동국대,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,학교소비자생활,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,협동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,함순일,,0.0,,0.0,,0.0,할인,0.7296296296296297,,0.0,,0.0
receipt4_raw.txt,서물특별시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,출구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,단말번호,,0.0,,0.0,,0.0,가맹번호,0.7787878787878788,,0.0,,0.0
receipt4_raw.txt,치즈불닭,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,철판,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,신용습인,신용승인,0.75,신용승인,0.9166666666666666,신용승인,0.8333333333333334,신용승인,0.9444444444444443,신용승인,0.75,신용승인,0.9166666666666666
receipt4_raw.txt,카드명,카드명칭,0.8571428571428572,카드명칭,0.8235294117647058,카드명칭,0.9166666666666666,카드명칭,0.9,카드명칭,0.75,카드명칭,0.7
receipt4_raw.txt,하나체크카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,가볍번호,가맹번호,0.75,가맹번호,0.7,가맹번호,0.8333333333333334,가맹번호,0.7999999999999999,가맹번호,0.75,가맹번호,0.7
receipt4_raw.txt,페널얼횟,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,매입사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,하나카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt4_raw.txt,일시,일시불,0.8,일시불,0.7692307692307692,일시불,0.8888888888888888,일시불,0.875,,0.0,,0.0
receipt4_raw.txt,한부기간,할부기간,0.75,할부기간,0.9,할부기간,0.8333333333333334,할부기간,0.9333333333333332,할부기간,0.75,할부기간,0.9
receipt4_raw.txt,일시물,,0.0,일시불,0.875,일시불,0.7777777777777777,일시불,0.9166666666666666,,0.0,일시불,0.875
receipt4_raw.txt,감시합니다,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,동국대,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,남산햄사,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,리낌밥,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,유원총,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,신외번오,,0.0,,0.0,,0.0,승인번호,0.8007575757575758,,0.0,,0.0
receipt5_raw.txt,사업지번오,,0.0,사업자번호,0.8333333333333334,사업자번호,0.7333333333333334,사업자번호,0.888888888888889,,0.0,사업자번호,0.8333333333333334
receipt5_raw.txt,만매,,0.0,판매,0.8,,0.0,판매,0.8666666666666667,,0.0,판매,0.8
receipt5_raw.txt,관리지,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,엉수,,0.0,영수,0.8,,0.0,영수,0.8666666666666667,,0.0,영수,0.8
receipt5_raw.txt,번오,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,눈끗지스리볶이,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,주문입계,주문합계,0.75,주문합계,0.8,주문합계,0.8333333333333334,주문합계,0.8666666666666667,주문합계,0.75,주문합계,0.8
receipt5_raw.txt,받들금액,받은금액,0.75,받은금액,0.8333333333333334,받은금액,0.8333333333333334,받은금액,0.888888888888889,받은금액,0.75,받은금액,0.8333333333333334
receipt5_raw.txt,제금액,결제금액,0.8571428571428572,금액,0.8571428571428572,결제금액,0.9166666666666666,금액,0.9166666666666666,결제금액,0.75,금액,0.75
receipt5_raw.txt,하나가드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,카드번오,카드번호,0.75,카드번호,0.8888888888888888,카드,0.8333333333333334,카드번호,0.9259259259259259,카드번호,0.75,카드번호,0.8888888888888888
receipt5_raw.txt,가맣번오,,0.0,가맹번호,0.7,,0.0,가맹번호,0.8962962962962964,,0.0,가맹번호,0.7
receipt5_raw.txt,하나카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt5_raw.txt,진동탤번호,진동벨번호,0.8,진동벨번호,0.8571428571428572,진동벨번호,0.8666666666666667,진동벨번호,0.876984126984127,진동벨번호,0.8,진동벨번호,0.8571428571428572
receipt6_raw.txt,동국대학림관점,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,동국대학공소비자생활현동조합,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,서물특물시,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,중구,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,필동로,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,상품,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,순가로론코코제로요구르트,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,신선함들그대로망고프,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,펴쎄물물가액,,0.0,,0.0,물품가액,0.75,물품가액,0.8202020202020203,,0.0,,0.0
receipt6_raw.txt,출제금액,결제금액,0.75,결제금액,0.8181818181818181,결제금액,0.8333333333333334,결제금액,0.8787878787878789,결제금액,0.75,결제금액,0.8181818181818181
receipt6_raw.txt,하나체크카드,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
receipt6_raw.txt,번호,,0.0,카드번호,0.7142857142857143,,0.0,,0.0,,0.0,,0.0
